Sample in Buffer,Trigger,counter[7:0],run_enable_q,direction_q,load_q,free_tick
957,0,a9,1,0,0,1
958,0,aa,1,0,0,0
959,0,ab,1,0,0,0
960,0,ac,1,0,0,0
961,0,ad,1,0,0,0
962,0,ae,1,0,0,0
963,0,af,1,0,0,0
964,0,b0,1,0,0,0
965,0,b1,1,0,0,0
966,0,b2,1,0,0,0
967,0,b3,1,0,0,0
968,0,b4,1,0,0,0
969,0,b5,1,0,0,0
970,0,b6,1,0,0,0
971,0,b7,1,0,0,0
972,0,b8,1,0,0,0
973,0,b9,1,0,0,0
974,0,ba,1,0,0,1
975,0,bb,1,0,0,1
976,0,bc,1,0,0,1
977,0,bd,1,0,0,1
978,0,be,1,0,0,1
979,0,bf,1,0,0,1
980,0,c0,1,0,0,1
981,0,c1,1,0,0,1
982,0,c2,1,0,0,1
983,0,c3,1,0,0,1
984,0,c4,1,0,0,1
985,0,c5,1,0,0,1
986,0,c6,1,0,0,1
987,0,c7,1,0,0,1
988,0,c8,1,0,0,1
989,0,c9,1,0,0,1
990,0,ca,1,0,0,0
991,0,cb,1,0,0,0
992,0,cc,1,0,0,0
993,0,cd,1,0,0,0
994,0,ce,1,0,0,0
995,0,cf,1,0,0,0
996,0,d0,1,0,0,0
997,0,d1,1,0,0,0
998,0,d2,1,0,0,0
999,0,d3,1,0,0,0
1000,0,d4,1,0,0,0
1001,0,d5,1,0,0,0
1002,0,d6,1,0,0,0
1003,0,d7,1,0,0,0
1004,0,d8,1,0,0,0
1005,0,d9,1,0,0,0
1006,0,da,1,0,0,1
1007,0,db,1,0,0,1
1008,0,dc,1,0,0,1
1009,0,dd,1,0,0,1
1010,0,de,1,0,0,1
1011,0,df,1,0,0,1
1012,0,e0,1,0,0,1
1013,0,e1,1,0,0,1
1014,0,e2,1,0,0,1
1015,0,e3,1,0,0,1
1016,0,e4,1,0,0,1
1017,0,e5,1,0,0,1
1018,0,e6,1,0,0,1
1019,0,e7,1,0,0,1
1020,0,e8,1,0,0,1
1021,0,e9,1,0,0,1
1022,0,ea,1,0,0,0
1023,0,eb,1,0,0,0
1024,1,ec,1,0,0,0
1025,0,ed,1,0,0,0
1026,0,ee,1,0,0,0
1027,0,ef,1,0,0,0
1028,0,f0,1,0,0,0
1029,0,f1,1,0,0,0
1030,0,f2,1,0,0,0
1031,0,f3,1,0,0,0
1032,0,f4,1,0,0,0
1033,0,f5,1,0,0,0
1034,0,f6,1,0,0,0
1035,0,f7,1,0,0,0
1036,0,f8,1,0,0,0
1037,0,f9,1,0,0,0
1038,0,fa,1,0,0,1
1039,0,fb,1,0,0,1
1040,0,fc,1,0,0,1
1041,0,fd,1,0,0,1
1042,0,fe,1,0,0,1
1043,0,ff,1,0,0,1
1044,0,0,1,0,0,1
1045,0,1,1,0,0,1
1046,0,2,1,0,0,1
1047,0,3,1,0,0,1
1048,0,4,1,0,0,1
1049,0,5,1,0,0,1
1050,0,6,1,0,0,1
1051,0,7,1,0,0,1
1052,0,8,1,0,0,1
1053,0,9,1,0,0,1
1054,0,a,1,0,0,0
1055,0,b,1,0,0,0
1056,0,c,1,0,0,0
1057,0,d,1,0,0,0
1058,0,e,1,0,0,0
1059,0,f,1,0,0,0
1060,0,10,1,0,0,0
1061,0,11,1,0,0,0
1062,0,12,1,0,0,0
1063,0,13,1,0,0,0
1064,0,14,1,0,0,0
1065,0,15,1,0,0,0
1066,0,16,1,0,0,0
1067,0,17,1,0,0,0
1068,0,18,1,0,0,0
1069,0,19,1,0,0,0
1070,0,1a,1,0,0,1
1071,0,1b,1,0,0,1
1072,0,1c,1,0,0,1
1073,0,1d,1,0,0,1
1074,0,1e,1,0,0,1
1075,0,1f,1,0,0,1
1076,0,20,1,0,0,1
1077,0,21,1,0,0,1
1078,0,22,1,0,0,1
1079,0,23,1,0,0,1
1080,0,24,1,0,0,1
1081,0,25,1,0,0,1
1082,0,26,1,0,0,1
1083,0,27,1,0,0,1
1084,0,28,1,0,0,1
1085,0,29,1,0,0,1
1086,0,2a,1,0,0,0
1087,0,2b,1,0,0,0
1088,0,2c,1,0,0,0
1089,0,2d,1,0,0,0
1090,0,2e,1,0,0,0
1091,0,2f,1,0,0,0
1092,0,30,1,0,0,0
1093,0,31,1,0,0,0
1094,0,32,1,0,0,0
1095,0,33,1,0,0,0
1096,0,34,1,0,0,0
1097,0,35,1,0,0,0
1098,0,36,1,0,0,0
1099,0,37,1,0,0,0
1100,0,38,1,0,0,0
1101,0,39,1,0,0,0
1102,0,3a,1,0,0,1
1103,0,3b,1,0,0,1
1104,0,3c,1,0,0,1
1105,0,3d,1,0,0,1
1106,0,3e,1,0,0,1
1107,0,3f,1,0,0,1
1108,0,40,1,0,0,1
1109,0,41,1,0,0,1
1110,0,42,1,0,0,1
1111,0,43,1,0,0,1
1112,0,44,1,0,0,1
1113,0,45,1,0,0,1
1114,0,46,1,0,0,1
1115,0,47,1,0,0,1
1116,0,48,1,0,0,1
1117,0,49,1,0,0,1
1118,0,4a,1,0,0,0
1119,0,4b,1,0,0,0
1120,0,4c,1,0,0,0
1121,0,4d,1,0,0,0
1122,0,4e,1,0,0,0
1123,0,4f,1,0,0,0
1124,0,50,1,0,0,0
1125,0,51,1,0,0,0
1126,0,52,1,0,0,0
1127,0,53,1,0,0,0
1128,0,54,1,0,0,0
1129,0,55,1,0,0,0
1130,0,56,1,0,0,0
1131,0,57,1,0,0,0
1132,0,58,1,0,0,0
1133,0,59,1,0,0,0
1134,0,5a,1,0,0,1
1135,0,5b,1,0,0,1
1136,0,5c,1,0,0,1
1137,0,5d,1,0,0,1
1138,0,5e,1,0,0,1
1139,0,5f,1,0,0,1
1140,0,60,1,0,0,1
1141,0,61,1,0,0,1
1142,0,62,1,0,0,1
1143,0,63,1,0,0,1
1144,0,64,1,0,0,1
1145,0,65,1,0,0,1
1146,0,66,1,0,0,1
1147,0,67,1,0,0,1
1148,0,68,1,0,0,1
1149,0,69,1,0,0,1
1150,0,6a,1,0,0,0
1151,0,6b,1,0,0,0
1152,0,6c,1,0,0,0
1153,0,6d,1,0,0,0
1154,0,6e,1,0,0,0
1155,0,6f,1,0,0,0
1156,0,70,1,0,0,0
1157,0,71,1,0,0,0
1158,0,72,1,0,0,0
1159,0,73,1,0,0,0
1160,0,74,1,0,0,0
1161,0,75,1,0,0,0
1162,0,76,1,0,0,0
1163,0,77,1,0,0,0
1164,0,78,1,0,0,0
1165,0,79,1,0,0,0
1166,0,7a,1,0,0,1
1167,0,7b,1,0,0,1
1168,0,7c,1,0,0,1
1169,0,7d,1,0,0,1
1170,0,7e,1,0,0,1
1171,0,7f,1,0,0,1
1172,0,80,1,0,0,1
1173,0,81,1,0,0,1
1174,0,82,1,0,0,1
1175,0,83,1,0,0,1
1176,0,84,1,0,0,1
1177,0,85,1,0,0,1
1178,0,86,1,0,0,1
1179,0,87,1,0,0,1
1180,0,88,1,0,0,1
1181,0,89,1,0,0,1
1182,0,8a,1,0,0,0
1183,0,8b,1,0,0,0
1184,0,8c,1,0,0,0
1185,0,8d,1,0,0,0
1186,0,8e,1,0,0,0
1187,0,8f,1,0,0,0
1188,0,90,1,0,0,0
1189,0,91,1,0,0,0
1190,0,92,1,0,0,0
1191,0,93,1,0,0,0
1192,0,94,1,0,0,0
1193,0,95,1,0,0,0
1194,0,96,1,0,0,0
1195,0,97,1,0,0,0
1196,0,98,1,0,0,0
1197,0,99,1,0,0,0
1198,0,9a,1,0,0,1
1199,0,9b,1,0,0,1
1200,0,9c,1,0,0,1
1201,0,9d,1,0,0,1
1202,0,9e,1,0,0,1
1203,0,9f,1,0,0,1
1204,0,a0,1,0,0,1
1205,0,a1,1,0,0,1
1206,0,a2,1,0,0,1
1207,0,a3,1,0,0,1
1208,0,a4,1,0,0,1
1209,0,a5,1,0,0,1
1210,0,a6,1,0,0,1
1211,0,a7,1,0,0,1
1212,0,a8,1,0,0,1
1213,0,a9,1,0,0,1
1214,0,aa,1,0,0,0
1215,0,ab,1,0,0,0
1216,0,ac,1,0,0,0
1217,0,ad,1,0,0,0
1218,0,ae,1,0,0,0
1219,0,af,1,0,0,0
1220,0,b0,1,0,0,0
1221,0,b1,1,0,0,0
1222,0,b2,1,0,0,0
1223,0,b3,1,0,0,0
1224,0,b4,1,0,0,0
1225,0,b5,1,0,0,0
1226,0,b6,1,0,0,0
1227,0,b7,1,0,0,0
1228,0,b8,1,0,0,0
1229,0,b9,1,0,0,0
1230,0,ba,1,0,0,1
1231,0,bb,1,0,0,1
1232,0,bc,1,0,0,1
1233,0,bd,1,0,0,1
1234,0,be,1,0,0,1
1235,0,bf,1,0,0,1
1236,0,c0,1,0,0,1
1237,0,c1,1,0,0,1
1238,0,c2,1,0,0,1
1239,0,c3,1,0,0,1
1240,0,c4,1,0,0,1
1241,0,c5,1,0,0,1
1242,0,c6,1,0,0,1
1243,0,c7,1,0,0,1
1244,0,c8,1,0,0,1
1245,0,c9,1,0,0,1
1246,0,ca,1,0,0,0
1247,0,cb,1,0,0,0
1248,0,cc,1,0,0,0
1249,0,cd,1,0,0,0
1250,0,ce,1,0,0,0
1251,0,cf,1,0,0,0
1252,0,d0,1,0,0,0
1253,0,d1,1,0,0,0
1254,0,d2,1,0,0,0
1255,0,d3,1,0,0,0
1256,0,d4,1,0,0,0
1257,0,d5,1,0,0,0
1258,0,d6,1,0,0,0
1259,0,d7,1,0,0,0
1260,0,d8,1,0,0,0
1261,0,d9,1,0,0,0
1262,0,da,1,0,0,1
1263,0,db,1,0,0,1
1264,0,dc,1,0,0,1
1265,0,dd,1,0,0,1
1266,0,de,1,0,0,1
1267,0,df,1,0,0,1
1268,0,e0,1,0,0,1
1269,0,e1,1,0,0,1
1270,0,e2,1,0,0,1
1271,0,e3,1,0,0,1
1272,0,e4,1,0,0,1
1273,0,e5,1,0,0,1
1274,0,e6,1,0,0,1
1275,0,e7,1,0,0,1
1276,0,e8,1,0,0,1
1277,0,e9,1,0,0,1
1278,0,ea,1,0,0,0
1279,0,eb,1,0,0,0
1280,0,ec,1,0,0,0
1281,0,ed,1,0,0,0
1282,0,ee,1,0,0,0
1283,0,ef,1,0,0,0
1284,0,f0,1,0,0,0
1285,0,f1,1,0,0,0
1286,0,f2,1,0,0,0
1287,0,f3,1,0,0,0
1288,0,f4,1,0,0,0
1289,0,f5,1,0,0,0
1290,0,f6,1,0,0,0
1291,0,f7,1,0,0,0
1292,0,f8,1,0,0,0
1293,0,f9,1,0,0,0
1294,0,fa,1,0,0,1
1295,0,fb,1,0,0,1
1296,0,fc,1,0,0,1
1297,0,fd,1,0,0,1
1298,0,fe,1,0,0,1
1299,0,ff,1,0,0,1
1300,0,0,1,0,0,1
1301,0,1,1,0,0,1
1302,0,2,1,0,0,1
1303,0,3,1,0,0,1
1304,0,4,1,0,0,1
1305,0,5,1,0,0,1
1306,0,6,1,0,0,1
1307,0,7,1,0,0,1
1308,0,8,1,0,0,1
1309,0,9,1,0,0,1
1310,0,a,1,0,0,0
1311,0,b,1,0,0,0
1312,0,c,1,0,0,0
1313,0,d,1,0,0,0
1314,0,e,1,0,0,0
1315,0,f,1,0,0,0
1316,0,10,1,0,0,0
1317,0,11,1,0,0,0
1318,0,12,1,0,0,0
1319,0,13,1,0,0,0
1320,0,14,1,0,0,0
1321,0,15,1,0,0,0
1322,0,16,1,0,0,0
1323,0,17,1,0,0,0
1324,0,18,1,0,0,0
1325,0,19,1,0,0,0
1326,0,1a,1,0,0,1
1327,0,1b,1,0,0,1
1328,0,1c,1,0,0,1
1329,0,1d,1,0,0,1
1330,0,1e,1,0,0,1
1331,0,1f,1,0,0,1
1332,0,20,1,0,0,1
1333,0,21,1,0,0,1
1334,0,22,1,0,0,1
1335,0,23,1,0,0,1
1336,0,24,1,0,0,1
1337,0,25,1,0,0,1
1338,0,26,1,0,0,1
1339,0,27,1,0,0,1
1340,0,28,1,0,0,1
1341,0,29,1,0,0,1
1342,0,2a,1,0,0,0
1343,0,2b,1,0,0,0
1344,0,2c,1,0,0,0
1345,0,2d,1,0,0,0
1346,0,2e,1,0,0,0
1347,0,2f,1,0,0,0
1348,0,30,1,0,0,0
1349,0,31,1,0,0,0
1350,0,32,1,0,0,0
1351,0,33,1,0,0,0
1352,0,34,1,0,0,0
1353,0,35,1,0,0,0
1354,0,36,1,0,0,0
1355,0,37,1,0,0,0
1356,0,38,1,0,0,0
1357,0,39,1,0,0,0
1358,0,3a,1,0,0,1
1359,0,3b,1,0,0,1
1360,0,3c,1,0,0,1
1361,0,3d,1,0,0,1
1362,0,3e,1,0,0,1
1363,0,3f,1,0,0,1
1364,0,40,1,0,0,1
1365,0,41,1,0,0,1
1366,0,42,1,0,0,1
1367,0,43,1,0,0,1
1368,0,44,1,0,0,1
1369,0,45,1,0,0,1
1370,0,46,1,0,0,1
1371,0,47,1,0,0,1
1372,0,48,1,0,0,1
1373,0,49,1,0,0,1
1374,0,4a,1,0,0,0
1375,0,4b,1,0,0,0
1376,0,4c,1,0,0,0
1377,0,4d,1,0,0,0
1378,0,4e,1,0,0,0
1379,0,4f,1,0,0,0
1380,0,50,1,0,0,0
1381,0,51,1,0,0,0
1382,0,52,1,0,0,0
1383,0,53,1,0,0,0
1384,0,54,1,0,0,0
1385,0,55,1,0,0,0
1386,0,56,1,0,0,0
1387,0,57,1,0,0,0
1388,0,58,1,0,0,0
1389,0,59,1,0,0,0
1390,0,5a,1,0,0,1
1391,0,5b,1,0,0,1
1392,0,5c,1,0,0,1
1393,0,5d,1,0,0,1
1394,0,5e,1,0,0,1
1395,0,5f,1,0,0,1
1396,0,60,1,0,0,1
1397,0,61,1,0,0,1
1398,0,62,1,0,0,1
1399,0,63,1,0,0,1
1400,0,64,1,0,0,1
1401,0,65,1,0,0,1
1402,0,66,1,0,0,1
1403,0,67,1,0,0,1
1404,0,68,1,0,0,1
1405,0,69,1,0,0,1
1406,0,6a,1,0,0,0
1407,0,6b,1,0,0,0
1408,0,6c,1,0,0,0
1409,0,6d,1,0,0,0
1410,0,6e,1,0,0,0
1411,0,6f,1,0,0,0
1412,0,70,1,0,0,0
1413,0,71,1,0,0,0
1414,0,72,1,0,0,0
1415,0,73,1,0,0,0
1416,0,74,1,0,0,0
1417,0,75,1,0,0,0
1418,0,76,1,0,0,0
1419,0,77,1,0,0,0
1420,0,78,1,0,0,0
1421,0,79,1,0,0,0
1422,0,7a,1,0,0,1
1423,0,7b,1,0,0,1
1424,0,7c,1,0,0,1
1425,0,7d,1,0,0,1
1426,0,7e,1,0,0,1
1427,0,7f,1,0,0,1
1428,0,80,1,0,0,1
1429,0,81,1,0,0,1
1430,0,82,1,0,0,1
1431,0,83,1,0,0,1
1432,0,84,1,0,0,1
1433,0,85,1,0,0,1
1434,0,86,1,0,0,1
1435,0,87,1,0,0,1
1436,0,88,1,0,0,1
1437,0,89,1,0,0,1
1438,0,8a,1,0,0,0
1439,0,8b,1,0,0,0
1440,0,8c,1,0,0,0
1441,0,8d,1,0,0,0
1442,0,8e,1,0,0,0
1443,0,8f,1,0,0,0
1444,0,90,1,0,0,0
1445,0,91,1,0,0,0
1446,0,92,1,0,0,0
1447,0,93,1,0,0,0
1448,0,94,1,0,0,0
1449,0,95,1,0,0,0
1450,0,96,1,0,0,0
1451,0,97,1,0,0,0
1452,0,98,1,0,0,0
1453,0,99,1,0,0,0
1454,0,9a,1,0,0,1
1455,0,9b,1,0,0,1
1456,0,9c,1,0,0,1
1457,0,9d,1,0,0,1
1458,0,9e,1,0,0,1
1459,0,9f,1,0,0,1
1460,0,a0,1,0,0,1
1461,0,a1,1,0,0,1
1462,0,a2,1,0,0,1
1463,0,a3,1,0,0,1
1464,0,a4,1,0,0,1
1465,0,a5,1,0,0,1
1466,0,a6,1,0,0,1
1467,0,a7,1,0,0,1
1468,0,a8,1,0,0,1
1469,0,a9,1,0,0,1
1470,0,aa,1,0,0,0
1471,0,ab,1,0,0,0
1472,0,ac,1,0,0,0
1473,0,ad,1,0,0,0
1474,0,ae,1,0,0,0
1475,0,af,1,0,0,0
1476,0,b0,1,0,0,0
1477,0,b1,1,0,0,0
1478,0,b2,1,0,0,0
1479,0,b3,1,0,0,0
1480,0,b4,1,0,0,0
1481,0,b5,1,0,0,0
1482,0,b6,1,0,0,0
1483,0,b7,1,0,0,0
1484,0,b8,1,0,0,0
1485,0,b9,1,0,0,0
1486,0,ba,1,0,0,1
1487,0,bb,1,0,0,1
1488,0,bc,1,0,0,1
1489,0,bd,1,0,0,1
1490,0,be,1,0,0,1
1491,0,bf,1,0,0,1
1492,0,c0,1,0,0,1
1493,0,c1,1,0,0,1
1494,0,c2,1,0,0,1
1495,0,c3,1,0,0,1
1496,0,c4,1,0,0,1
1497,0,c5,1,0,0,1
1498,0,c6,1,0,0,1
1499,0,c7,1,0,0,1
1500,0,c8,1,0,0,1
1501,0,c9,1,0,0,1
1502,0,ca,1,0,0,0
1503,0,cb,1,0,0,0
1504,0,cc,1,0,0,0
1505,0,cd,1,0,0,0
1506,0,ce,1,0,0,0
1507,0,cf,1,0,0,0
1508,0,d0,1,0,0,0
1509,0,d1,1,0,0,0
1510,0,d2,1,0,0,0
1511,0,d3,1,0,0,0
1512,0,d4,1,0,0,0
1513,0,d5,1,0,0,0
1514,0,d6,1,0,0,0
1515,0,d7,1,0,0,0
1516,0,d8,1,0,0,0
1517,0,d9,1,0,0,0
1518,0,da,1,0,0,1
1519,0,db,1,0,0,1
1520,0,dc,1,0,0,1
1521,0,dd,1,0,0,1
1522,0,de,1,0,0,1
1523,0,df,1,0,0,1
1524,0,e0,1,0,0,1
1525,0,e1,1,0,0,1
1526,0,e2,1,0,0,1
1527,0,e3,1,0,0,1
1528,0,e4,1,0,0,1
1529,0,e5,1,0,0,1
1530,0,e6,1,0,0,1
1531,0,e7,1,0,0,1
1532,0,e8,1,0,0,1
1533,0,e9,1,0,0,1
1534,0,ea,1,0,0,0
1535,0,eb,1,0,0,0
1536,0,ec,1,0,0,0
1537,0,ed,1,0,0,0
1538,0,ee,1,0,0,0
1539,0,ef,1,0,0,0
1540,0,f0,1,0,0,0
1541,0,f1,1,0,0,0
1542,0,f2,1,0,0,0
1543,0,f3,1,0,0,0
1544,0,f4,1,0,0,0
1545,0,f5,1,0,0,0
1546,0,f6,1,0,0,0
1547,0,f7,1,0,0,0
1548,0,f8,1,0,0,0
1549,0,f9,1,0,0,0
1550,0,fa,1,0,0,1
1551,0,fb,1,0,0,1
1552,0,fc,1,0,0,1
1553,0,fd,1,0,0,1
1554,0,fe,1,0,0,1
1555,0,ff,1,0,0,1
1556,0,0,1,0,0,1
1557,0,1,1,0,0,1
1558,0,2,1,0,0,1
1559,0,3,1,0,0,1
1560,0,4,1,0,0,1
1561,0,5,1,0,0,1
1562,0,6,1,0,0,1
1563,0,7,1,0,0,1
1564,0,8,1,0,0,1
1565,0,9,1,0,0,1
1566,0,a,1,0,0,0
1567,0,b,1,0,0,0
1568,0,c,1,0,0,0
1569,0,d,1,0,0,0
1570,0,e,1,0,0,0
1571,0,f,1,0,0,0
1572,0,10,1,0,0,0
1573,0,11,1,0,0,0
1574,0,12,1,0,0,0
1575,0,13,1,0,0,0
1576,0,14,1,0,0,0
1577,0,15,1,0,0,0
1578,0,16,1,0,0,0
1579,0,17,1,0,0,0
1580,0,18,1,0,0,0
1581,0,19,1,0,0,0
1582,0,1a,1,0,0,1
1583,0,1b,1,0,0,1
1584,0,1c,1,0,0,1
1585,0,1d,1,0,0,1
1586,0,1e,1,0,0,1
1587,0,1f,1,0,0,1
1588,0,20,1,0,0,1
1589,0,21,1,0,0,1
1590,0,22,1,0,0,1
1591,0,23,1,0,0,1
1592,0,24,1,0,0,1
1593,0,25,1,0,0,1
1594,0,26,1,0,0,1
1595,0,27,1,0,0,1
1596,0,28,1,0,0,1
1597,0,29,1,0,0,1
1598,0,2a,1,0,0,0
1599,0,2b,1,0,0,0
1600,0,2c,1,0,0,0
1601,0,2d,1,0,0,0
1602,0,2e,1,0,0,0
1603,0,2f,1,0,0,0
1604,0,30,1,0,0,0
1605,0,31,1,0,0,0
1606,0,32,1,0,0,0
1607,0,33,1,0,0,0
1608,0,34,1,0,0,0
1609,0,35,1,0,0,0
1610,0,36,1,0,0,0
1611,0,37,1,0,0,0
1612,0,38,1,0,0,0
1613,0,39,1,0,0,0
1614,0,3a,1,0,0,1
1615,0,3b,1,0,0,1
1616,0,3c,1,0,0,1
1617,0,3d,1,0,0,1
1618,0,3e,1,0,0,1
1619,0,3f,1,0,0,1
1620,0,40,1,0,0,1
1621,0,41,1,0,0,1
1622,0,42,1,0,0,1
1623,0,43,1,0,0,1
1624,0,44,1,0,0,1
1625,0,45,1,0,0,1
1626,0,46,1,0,0,1
1627,0,47,1,0,0,1
1628,0,48,1,0,0,1
1629,0,49,1,0,0,1
1630,0,4a,1,0,0,0
1631,0,4b,1,0,0,0
1632,0,4c,1,0,0,0
1633,0,4d,1,0,0,0
1634,0,4e,1,0,0,0
1635,0,4f,1,0,0,0
1636,0,50,1,0,0,0
1637,0,51,1,0,0,0
1638,0,52,1,0,0,0
1639,0,53,1,0,0,0
1640,0,54,1,0,0,0
1641,0,55,1,0,0,0
1642,0,56,1,0,0,0
1643,0,57,1,0,0,0
1644,0,58,1,0,0,0
1645,0,59,1,0,0,0
1646,0,5a,1,0,0,1
1647,0,5b,1,0,0,1
1648,0,5c,1,0,0,1
1649,0,5d,1,0,0,1
1650,0,5e,1,0,0,1
1651,0,5f,1,0,0,1
1652,0,60,1,0,0,1
1653,0,61,1,0,0,1
1654,0,62,1,0,0,1
1655,0,63,1,0,0,1
1656,0,64,1,0,0,1
1657,0,65,1,0,0,1
1658,0,66,1,0,0,1
1659,0,67,1,0,0,1
1660,0,68,1,0,0,1
1661,0,69,1,0,0,1
1662,0,6a,1,0,0,0
1663,0,6b,1,0,0,0
1664,0,6c,1,0,0,0
1665,0,6d,1,0,0,0
1666,0,6e,1,0,0,0
1667,0,6f,1,0,0,0
1668,0,70,1,0,0,0
1669,0,71,1,0,0,0
1670,0,72,1,0,0,0
1671,0,73,1,0,0,0
1672,0,74,1,0,0,0
1673,0,75,1,0,0,0
1674,0,76,1,0,0,0
1675,0,77,1,0,0,0
1676,0,78,1,0,0,0
1677,0,79,1,0,0,0
1678,0,7a,1,0,0,1
1679,0,7b,1,0,0,1
1680,0,7c,1,0,0,1
1681,0,7d,1,0,0,1
1682,0,7e,1,0,0,1
1683,0,7f,1,0,0,1
1684,0,80,1,0,0,1
1685,0,81,1,0,0,1
1686,0,82,1,0,0,1
1687,0,83,1,0,0,1
1688,0,84,1,0,0,1
1689,0,85,1,0,0,1
1690,0,86,1,0,0,1
1691,0,87,1,0,0,1
1692,0,88,1,0,0,1
1693,0,89,1,0,0,1
1694,0,8a,1,0,0,0
1695,0,8b,1,0,0,0
1696,0,8c,1,0,0,0
1697,0,8d,1,0,0,0
1698,0,8e,1,0,0,0
1699,0,8f,1,0,0,0
1700,0,90,1,0,0,0
1701,0,91,1,0,0,0
1702,0,92,1,0,0,0
1703,0,93,1,0,0,0
1704,0,94,1,0,0,0
1705,0,95,1,0,0,0
1706,0,96,1,0,0,0
1707,0,97,1,0,0,0
1708,0,98,1,0,0,0
1709,0,99,1,0,0,0
1710,0,9a,1,0,0,1
1711,0,9b,1,0,0,1
1712,0,9c,1,0,0,1
1713,0,9d,1,0,0,1
1714,0,9e,1,0,0,1
1715,0,9f,1,0,0,1
1716,0,a0,1,0,0,1
1717,0,a1,1,0,0,1
1718,0,a2,1,0,0,1
1719,0,a3,1,0,0,1
1720,0,a4,1,0,0,1
1721,0,a5,1,0,0,1
1722,0,a6,1,0,0,1
1723,0,a7,1,0,0,1
1724,0,a8,1,0,0,1
1725,0,a9,1,0,0,1
1726,0,aa,1,0,0,0
1727,0,ab,1,0,0,0
1728,0,ac,1,0,0,0
1729,0,ad,1,0,0,0
1730,0,ae,1,0,0,0
1731,0,af,1,0,0,0
1732,0,b0,1,0,0,0
1733,0,b1,1,0,0,0
1734,0,b2,1,0,0,0
1735,0,b3,1,0,0,0
1736,0,b4,1,0,0,0
1737,0,b5,1,0,0,0
1738,0,b6,1,0,0,0
1739,0,b7,1,0,0,0
1740,0,b8,1,0,0,0
1741,0,b9,1,0,0,0
1742,0,ba,1,0,0,1
1743,0,bb,1,0,0,1
1744,0,bc,1,0,0,1
1745,0,bd,1,0,0,1
1746,0,be,1,0,0,1
1747,0,bf,1,0,0,1
1748,0,c0,1,0,0,1
1749,0,c1,1,0,0,1
1750,0,c2,1,0,0,1
1751,0,c3,1,0,0,1
1752,0,c4,1,0,0,1
1753,0,c5,1,0,0,1
1754,0,c6,1,0,0,1
1755,0,c7,1,0,0,1
1756,0,c8,1,0,0,1
1757,0,c9,1,0,0,1
1758,0,ca,1,0,0,0
1759,0,cb,1,0,0,0
1760,0,cc,1,0,0,0
1761,0,cd,1,0,0,0
1762,0,ce,1,0,0,0
1763,0,cf,1,0,0,0
1764,0,d0,1,0,0,0
1765,0,d1,1,0,0,0
1766,0,d2,1,0,0,0
1767,0,d3,1,0,0,0
1768,0,d4,1,0,0,0
1769,0,d5,1,0,0,0
1770,0,d6,1,0,0,0
1771,0,d7,1,0,0,0
1772,0,d8,1,0,0,0
1773,0,d9,1,0,0,0
1774,0,da,1,0,0,1
1775,0,db,1,0,0,1
1776,0,dc,1,0,0,1
1777,0,dd,1,0,0,1
1778,0,de,1,0,0,1
1779,0,df,1,0,0,1
1780,0,e0,1,0,0,1
1781,0,e1,1,0,0,1
1782,0,e2,1,0,0,1
1783,0,e3,1,0,0,1
1784,0,e4,1,0,0,1
1785,0,e5,1,0,0,1
1786,0,e6,1,0,0,1
1787,0,e7,1,0,0,1
1788,0,e8,1,0,0,1
1789,0,e9,1,0,0,1
1790,0,ea,1,0,0,0
1791,0,eb,1,0,0,0
1792,0,ec,1,0,0,0
1793,0,ed,1,0,0,0
1794,0,ee,1,0,0,0
1795,0,ef,1,0,0,0
1796,0,f0,1,0,0,0
1797,0,f1,1,0,0,0
1798,0,f2,1,0,0,0
1799,0,f3,1,0,0,0
1800,0,f4,1,0,0,0
1801,0,f5,1,0,0,0
1802,0,f6,1,0,0,0
1803,0,f7,1,0,0,0
1804,0,f8,1,0,0,0
1805,0,f9,1,0,0,0
1806,0,fa,1,0,0,1
1807,0,fb,1,0,0,1
1808,0,fc,1,0,0,1
1809,0,fd,1,0,0,1
1810,0,fe,1,0,0,1
1811,0,ff,1,0,0,1
1812,0,0,1,0,0,1
1813,0,1,1,0,0,1
1814,0,2,1,0,0,1
1815,0,3,1,0,0,1
1816,0,4,1,0,0,1
1817,0,5,1,0,0,1
1818,0,6,1,0,0,1
1819,0,7,1,0,0,1
1820,0,8,1,0,0,1
1821,0,9,1,0,0,1
1822,0,a,1,0,0,0
1823,0,b,1,0,0,0
1824,0,c,1,0,0,0
1825,0,d,1,0,0,0
1826,0,e,1,0,0,0
1827,0,f,1,0,0,0
1828,0,10,1,0,0,0
1829,0,11,1,0,0,0
1830,0,12,1,0,0,0
1831,0,13,1,0,0,0
1832,0,14,1,0,0,0
1833,0,15,1,0,0,0
1834,0,16,1,0,0,0
1835,0,17,1,0,0,0
1836,0,18,1,0,0,0
1837,0,19,1,0,0,0
1838,0,1a,1,0,0,1
1839,0,1b,1,0,0,1
1840,0,1c,1,0,0,1
1841,0,1d,1,0,0,1
1842,0,1e,1,0,0,1
1843,0,1f,1,0,0,1
1844,0,20,1,0,0,1
1845,0,21,1,0,0,1
1846,0,22,1,0,0,1
1847,0,23,1,0,0,1
1848,0,24,1,0,0,1
1849,0,25,1,0,0,1
1850,0,26,1,0,0,1
1851,0,27,1,0,0,1
1852,0,28,1,0,0,1
1853,0,29,1,0,0,1
1854,0,2a,1,0,0,0
